dest_country,cmdCode,commodity,demand_4y_total,demand_yr1,gcc_2023_exp,uv_mean,uv_cagr,viability_score,grade,penetration_pct,is_saturated,ml_growth_prob,imp_exp_ratio,pen_opportunity,dist_km,dist_sensitivity,weighted_dist_km,hs2,lpi_score,mfn_tariff_rate,demand_4y_total_n,uv_mean_n,viability_score_n,pen_opportunity_n,ml_growth_prob_n,uv_cagr_pos,uv_cagr_n,lpi_n,tariff_n_inv,dist_n_inv,landing_cost_n,opportunity_score,opportunity_rationale,gcc_country,recommended_transport,transport_rationale
Switzerland,8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",3309234896.8,827308724.2,1492553659.069,18.907731677249714,-7.37,1.0,A+,1.91,False,0.4753488091525788,0.9999999992310348,0.9809,4826.211649352584,1.25,6032.764561690729,84,4.1,0.0,0.0026570036901675488,0.029094619745879128,0.99999999875,0.9529579438597364,0.44248520212234677,0.0,0.0,0.8571428565306121,1.0,0.732392703809736,0.8830981757381482,0.5700057093996577,"low GCC penetration (high entry room) | stable market (A+ grade) | low landing cost (tariff 0.0%, LPI 4.1)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($18.9/kg), non-perishable, long-haul route (4,826 km)"
Canada,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",55681764593.13427,13121954225.048082,3922799438.804,12.543448843234973,14.1,1.0,A+,0.99,False,0.4146379868156346,0.9999999998259984,0.9901,10753.026097840913,1.25,13441.282622301142,87,4.0,3.812142857142857,0.044707208346576294,0.01866544787252603,0.99999999875,0.9857448289887923,0.3433720232828983,14.1,0.42896257984700453,0.7857142851530613,0.9521087580766964,0.3917562241487955,0.7537825590714489,0.5699058125698967,"low GCC penetration (high entry room) | rising prices (+14%/yr) | stable market (A+ grade) | low landing cost (tariff 3.8%, LPI 4.0)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($12.5/kg), non-perishable, long-haul route (10,753 km)"
Netherlands,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",18892617877.544697,3501384309.513171,1424566245.224,2.207281158230507,6.39,0.85,A,2.98,False,0.6859316653628245,0.9999999992985458,0.9702,5165.972240441114,0.7,3616.1805683087796,73,4.1,1.7120967741935484,0.015168991317631284,0.0017275348177241466,0.8124999989843749,0.9148253709378994,0.7862712930478031,6.39,0.19440219044130205,0.8571428565306121,0.9784912465556277,0.8435048935318975,0.9022727217909396,0.5691783525377637,"low GCC penetration (high entry room) | stable market (A grade) | ML growth signal (69%) | low landing cost (tariff 1.7%, LPI 4.1)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($2.2/kg), non-perishable, long-haul route (5,166 km)"
Germany,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",58179275636.59899,13995359211.280056,30385191312.288,352.49547310230867,8.4,1.0,A+,5.88,False,0.300598569538909,0.9999999999525939,0.9412,4637.259451606709,1.25,5796.574314508387,85,4.1,1.922533783783784,0.04671247429646,0.575745983442572,0.99999999875,0.8114754069441362,0.15719748760350735,8.4,0.2555521752280027,0.8571428565306121,0.9758475655306579,0.7432525024458766,0.8761521516094465,0.5690845553125301,"low GCC penetration (high entry room) | rising prices (+8%/yr) | premium unit value ($352/kg) | stable market (A+ grade) | low landing cost (tariff 1.9%, LPI 4.1)",United Arab Emirates,Air,High unit value ($352/kg > $50/kg threshold); air freight cost-competitive
Norway,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",5756356001.316977,1291389632.2921314,1424566245.224,2.207281158230507,6.39,1.0,A+,2.98,False,0.5550577807932955,0.9999999992985458,0.9702,5170.078736371548,0.7,3619.0551154600835,73,3.7,0.0,0.004621811268884876,0.0017275348177241466,0.99999999875,0.9148253709378994,0.5726137238130731,6.39,0.19440219044130205,0.5714285710204083,1.0,0.8433727246400586,0.8108431810171576,0.5689613694391618,"low GCC penetration (high entry room) | stable market (A+ grade) | low landing cost (tariff 0.0%, LPI 3.7)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($2.2/kg), non-perishable, long-haul route (5,170 km)"
Germany,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",21429591676.0,5357397919.0,1424566245.224,2.207281158230507,6.39,1.0,A+,2.98,False,0.4430687464648171,0.9999999992985458,0.9702,4637.259451606709,0.7,3246.081616124696,73,4.1,1.7120967741935484,0.017205942139971626,0.0017275348177241466,0.99999999875,0.9148253709378994,0.38978653155642656,6.39,0.19440219044130205,0.8571428565306121,0.9784912465556277,0.860521684631925,0.9065269195659464,0.5681772437135872,"low GCC penetration (high entry room) | stable market (A+ grade) | proximity advantage (0.7x sensitivity) | low landing cost (tariff 1.7%, LPI 4.1)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($2.2/kg), non-perishable, long-haul route (4,637 km)"
Saudi Arabia,8411,"Turbo-jets, turbo-propellers and other gas turbines",1268598910.0,317149727.5,2621249433.668,611.3916335660742,32.87,0.65,B,2.1,False,0.5390378388566964,0.9999999996015168,0.979,773.8595781115821,1.25,967.3244726394776,84,3.4,4.801974286720676,0.0010185653452621144,0.9999999999983613,0.562499999296875,0.946186739322214,0.5464604399496537,32.87,0.9999999999695772,0.3571428568877551,0.939673689866076,0.9652967293856217,0.7421936582035501,0.5679670817846039,"low GCC penetration (high entry room) | rising prices (+33%/yr) | premium unit value ($611/kg) | proximity advantage (1.2x sensitivity) | low landing cost (tariff 4.8%, LPI 3.4)",United Arab Emirates,Land,Land-eligible destination (Saudi Arabia); road corridor available
Belgium,8704,Vehicles; for the transport of goods,9619576068.0,2404894017.0,1785263255.652,8.577758440171902,6.91,1.0,A+,1.16,False,0.4490167424266093,0.999999999605451,0.9884,5155.136506204554,1.25,6443.920632755693,87,4.0,7.049183673469388,0.00772361283124356,0.012166857553911677,0.99999999875,0.9796863828236406,0.3994969055030283,6.91,0.21022208700303557,0.7857142851530613,0.9114424161635574,0.7134881461785093,0.8179490028136217,0.56766856313375,"low GCC penetration (high entry room) | stable market (A+ grade) | low landing cost (tariff 7.0%, LPI 4.0)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($8.6/kg), non-perishable, long-haul route (5,155 km)"
Qatar,8411,"Turbo-jets, turbo-propellers and other gas turbines",1628072469.1036456,302774715.5165207,2621249433.668,611.3916335660742,32.87,0.65,B,2.1,False,0.5033241750410995,0.9999999996015168,0.979,303.6592641976991,1.25,379.57408024712385,84,3.5,4.801974286720676,0.0013071887288664766,0.9999999999983613,0.562499999296875,0.946186739322214,0.4881562593684397,32.87,0.9999999999695772,0.4285714282653062,0.939673689866076,0.9923209227460104,0.7739497065257903,0.5669722268207195,"low GCC penetration (high entry room) | rising prices (+33%/yr) | premium unit value ($611/kg) | proximity advantage (1.2x sensitivity) | low landing cost (tariff 4.8%, LPI 3.5)",United Arab Emirates,Land,Land-eligible destination (Qatar); road corridor available
Sweden,8704,Vehicles; for the transport of goods,9101952943.77279,2237593952.2531047,1785263255.652,8.577758440171902,6.91,1.0,A+,1.16,False,0.4395857482171004,0.999999999605451,0.9884,4791.884468268896,1.25,5989.8555853361195,87,4.0,7.049183673469388,0.007308010254189365,0.012166857553911677,0.99999999875,0.9796863828236406,0.3841003784961449,6.91,0.21022208700303557,0.7857142851530613,0.9114424161635574,0.7343656169526492,0.8231683705071567,0.5668079149428283,"low GCC penetration (high entry room) | stable market (A+ grade) | low landing cost (tariff 7.0%, LPI 4.0)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($8.6/kg), non-perishable, long-haul route (4,792 km)"
Sweden,8431,Machinery parts; used solely or principally with the machinery of heading no. 8425 to 8430,6097938556.0,1524484639.0,1372945003.049,10.659367161412721,-6.87,1.0,A+,2.63,False,0.5185759803643503,0.9999999991659468,0.9737,4791.884468268896,1.25,5989.8555853361195,84,4.0,1.7803903345724907,0.004896069862364378,0.015577996828059307,0.99999999875,0.9272986424543883,0.5130555252725999,0.0,0.0,0.7857142851530613,0.9776332872543955,0.7343656169526492,0.8496447189434919,0.5665264658532168,"low GCC penetration (high entry room) | stable market (A+ grade) | low landing cost (tariff 1.8%, LPI 4.0)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($10.7/kg), non-perishable, long-haul route (4,792 km)"
Viet Nam,8411,"Turbo-jets, turbo-propellers and other gas turbines",1170910918.6191788,167974378.4703952,2621249433.668,611.3916335660742,32.87,0.85,A,2.1,False,0.3885715257754745,0.9999999996015168,0.979,5260.590632280246,1.25,6575.738290350308,84,2.9,3.0079069767441857,0.0009401310963561551,0.9999999999983613,0.8124999989843749,0.946186739322214,0.3008173400264873,32.87,0.9999999999695772,0.0,0.9622122239107236,0.7074272980476375,0.5617417140761989,0.566315371548458,low GCC penetration (high entry room) | rising prices (+33%/yr) | premium unit value ($611/kg) | stable market (A grade),United Arab Emirates,Air,High unit value ($611/kg > $50/kg threshold); air freight cost-competitive
Singapore,8431,Machinery parts; used solely or principally with the machinery of heading no. 8425 to 8430,10901103920.70797,2582155312.982632,1372945003.049,10.659367161412721,-6.87,1.0,A+,2.63,False,0.44877121973584605,0.9999999991659468,0.9737,5899.340485303137,1.25,7374.175606628922,84,4.3,0.0,0.008752558898804432,0.015577996828059307,0.99999999875,0.9272986424543883,0.3990960785429897,0.0,0.0,0.9999999992857143,1.0,0.67071592413696,0.91767898078424,0.5662997827154779,"low GCC penetration (high entry room) | stable market (A+ grade) | low landing cost (tariff 0.0%, LPI 4.3)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($10.7/kg), non-perishable, long-haul route (5,899 km)"
Spain,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",58117176061.02994,13401238339.491577,1596243029.541,31.518959038212024,7.37,0.85,A,0.59,False,0.5783361615526649,0.9999999995295152,0.9941,5629.388804707502,1.5,8444.083207061252,30,3.9,0.0,0.046662614190849376,0.04976068081067946,0.8124999989843749,0.9999999964362081,0.6106167391978962,7.37,0.22421661088456907,0.7142857137755102,1.0,0.6215226096856588,0.8053806522428433,0.5662441703713297,"low GCC penetration (high entry room) | stable market (A grade) | low landing cost (tariff 0.0%, LPI 3.9)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($31.5/kg), non-perishable, long-haul route (5,629 km)"
Belgium,8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",1462382665.8238444,196897606.695957,1416518924.691,260.7099678635488,-5.64,1.0,A+,1.81,False,0.32732091547095193,0.9999999993736879,0.9819,5155.136506204554,1.25,6443.920632755693,88,4.0,4.294615384615384,0.0011741554349279674,0.4253367645905362,0.99999999875,0.9565217357215904,0.2008229327782216,0.0,0.0,0.7857142851530613,0.9460475454200825,0.7134881461785093,0.8317910545162317,0.5662224107296445,"low GCC penetration (high entry room) | premium unit value ($261/kg) | stable market (A+ grade) | low landing cost (tariff 4.3%, LPI 4.0)",United Arab Emirates,Air,High unit value ($261/kg > $50/kg threshold); air freight cost-competitive
Italy,8471,"Automatic data processing machines and units thereof, magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",8656538697.682322,2088488488.2192345,7236934938.901,175.80965728319433,11.05,0.85,A,1.83,False,0.5892820918778842,0.9999999998603929,0.9817,4299.944317729938,1.25,5374.930397162423,84,3.7,1.7803903345724907,0.006950384599794153,0.28621033758587416,0.8124999989843749,0.9558089773492197,0.6284864683191145,11.05,0.3361728019368369,0.5714285710204083,0.9776332872543955,0.762639281083674,0.7817131350298197,0.5656249161921681,"low GCC penetration (high entry room) | rising prices (+11%/yr) | premium unit value ($176/kg) | stable market (A grade) | low landing cost (tariff 1.8%, LPI 3.7)",United Arab Emirates,Air,High unit value ($176/kg > $50/kg threshold); air freight cost-competitive
Sweden,8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",1441766811.9455898,284285278.5409952,1416518924.691,260.7099678635488,-5.64,1.0,A+,1.81,False,0.31872205419792915,0.9999999993736879,0.9819,4791.884468268896,1.25,5989.8555853361195,88,4.0,4.294615384615384,0.0011576028475358043,0.4253367645905362,0.99999999875,0.9565217357215904,0.18678490063893216,0.0,0.0,0.7857142851530613,0.9460475454200825,0.7343656169526492,0.8370104222097667,0.5655973745228978,"low GCC penetration (high entry room) | premium unit value ($261/kg) | stable market (A+ grade) | low landing cost (tariff 4.3%, LPI 4.0)",United Arab Emirates,Air,High unit value ($261/kg > $50/kg threshold); air freight cost-competitive
Canada,8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",43283752932.285545,8649697324.713903,1416518924.691,260.7099678635488,-5.64,1.0,A+,1.81,False,0.3273889338108101,0.9999999993736879,0.9819,10753.026097840913,1.25,13441.282622301142,88,4.0,0.44884615384615384,0.03475277363253724,0.4253367645905362,0.99999999875,0.9565217357215904,0.20093397581178996,0.0,0.0,0.7857142851530613,0.9943612292231091,0.3917562241487955,0.770683547530014,0.565462043534471,"low GCC penetration (high entry room) | premium unit value ($261/kg) | stable market (A+ grade) | low landing cost (tariff 0.4%, LPI 4.0)",United Arab Emirates,Air,High unit value ($261/kg > $50/kg threshold); air freight cost-competitive
Spain,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",176295318011.04227,40785361376.95954,9757362473.358,17.859171182658955,12.07,0.85,A,1.19,False,0.45273204243925874,0.9999999998789725,0.9881,5629.388804707502,1.25,7036.736005884377,87,3.9,7.049183673469388,0.14154852258071982,0.027376340105752465,0.8124999989843749,0.9786172452650845,0.4055623017605889,12.07,0.3672041375002372,0.7142857137755102,0.9114424161635574,0.6862310699131375,0.7861347337651359,0.5650194876683109,"low GCC penetration (high entry room) | rising prices (+12%/yr) | stable market (A grade) | low landing cost (tariff 7.0%, LPI 3.9)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($17.9/kg), non-perishable, long-haul route (5,629 km)"
China,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",103712321497.06786,23057673081.96157,1424566245.224,2.207281158230507,6.39,1.0,A+,2.98,False,0.44644039111202044,0.9999999992985458,0.9702,5960.834802184846,0.7,4172.584361529392,73,3.7,6.74991935483871,0.08327121812961066,0.0017275348177241466,0.99999999875,0.9148253709378994,0.3952908947990569,6.39,0.19440219044130205,0.5714285710204083,0.9152020181563579,0.8179219864184812,0.7705613037243064,0.564849156659014,"low GCC penetration (high entry room) | stable market (A+ grade) | low landing cost (tariff 6.7%, LPI 3.7)",United Arab Emirates,Sea,"Standard sea freight; low unit value ($2.2/kg), non-perishable, long-haul route (5,961 km)"
